customer_id,ticket_text,category
CUST-00459,Call quality has been terrible the past few weeks.,service_quality
CUST-00460,"Everything works great, no complaints at all this month.",satisfied
CUST-00461,My bill keeps increasing every month for no clear reason.,billing
CUST-00462,Call quality has been terrible the past few weeks.,service_quality
CUST-00463,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00464,Technician never showed up for the scheduled appointment.,service_quality
CUST-00465,"Everything works great, no complaints at all this month.",satisfied
CUST-00466,My bill keeps increasing every month for no clear reason.,billing
CUST-00467,"Everything works great, no complaints at all this month.",satisfied
CUST-00468,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00469,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00470,Technician never showed up for the scheduled appointment.,service_quality
CUST-00471,My bill keeps increasing every month for no clear reason.,billing
CUST-00472,The internet keeps disconnecting several times a day.,service_quality
CUST-00473,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00474,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00475,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00476,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00477,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00478,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00479,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00480,My bill keeps increasing every month for no clear reason.,billing
CUST-00481,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-00482,I was overcharged again this month and nobody explained why.,billing
CUST-00483,My bill keeps increasing every month for no clear reason.,billing
CUST-00484,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00485,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00486,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-00487,"Great experience overall, keep up the good work.",satisfied
CUST-00488,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00489,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-00490,"Great experience overall, keep up the good work.",satisfied
CUST-00491,"Everything works great, no complaints at all this month.",satisfied
CUST-00492,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00493,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-00494,Customer support took forever to answer and didn't help at all.,service_quality
CUST-00495,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-00496,Technician never showed up for the scheduled appointment.,service_quality
CUST-00497,Customer support took forever to answer and didn't help at all.,service_quality
CUST-00498,"Great experience overall, keep up the good work.",satisfied
CUST-00499,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00500,"Everything works great, no complaints at all this month.",satisfied
CUST-00501,Customer support took forever to answer and didn't help at all.,service_quality
CUST-00502,"Great experience overall, keep up the good work.",satisfied
CUST-00503,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00504,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-00505,"Great experience overall, keep up the good work.",satisfied
CUST-00506,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-00507,Technician never showed up for the scheduled appointment.,service_quality
CUST-00508,Call quality has been terrible the past few weeks.,service_quality
CUST-00509,"Great experience overall, keep up the good work.",satisfied
CUST-00510,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00511,The billing department never resolves my disputes.,billing
CUST-00512,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-00513,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-00514,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00515,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00516,The internet keeps disconnecting several times a day.,service_quality
CUST-00517,I am seriously thinking about switching providers soon.,considering_leaving
CUST-00518,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00519,My bill keeps increasing every month for no clear reason.,billing
CUST-00520,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00521,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-00522,Customer support took forever to answer and didn't help at all.,service_quality
CUST-00523,The billing department never resolves my disputes.,billing
CUST-00524,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-00525,"Great experience overall, keep up the good work.",satisfied
CUST-00526,Call quality has been terrible the past few weeks.,service_quality
CUST-00527,The internet keeps disconnecting several times a day.,service_quality
CUST-00528,My bill keeps increasing every month for no clear reason.,billing
CUST-00529,"Everything works great, no complaints at all this month.",satisfied
CUST-00530,Call quality has been terrible the past few weeks.,service_quality
CUST-00531,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-00532,"Great experience overall, keep up the good work.",satisfied
CUST-00533,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-00534,My bill keeps increasing every month for no clear reason.,billing
CUST-00535,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00536,"Everything works great, no complaints at all this month.",satisfied
CUST-00537,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-00538,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00539,"Great experience overall, keep up the good work.",satisfied
CUST-00540,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00541,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-00542,"Everything works great, no complaints at all this month.",satisfied
CUST-00543,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-00544,Technician never showed up for the scheduled appointment.,service_quality
CUST-00545,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-00546,The billing department never resolves my disputes.,billing
